11102,ECON,214,E1,Econ Statistics & Econometrics,0,AS,30,0,1300,1350,NICELY,414,false,false,false,false,true,false,.,.,.,.,.,.,.,.,.,.,.,.,Richard Albert,Sadaka
11103,ECON,214,E2,Econ Statistics & Econometrics,0,AS,25,5,1400,1450,NICELY,323,false,false,false,false,true,false,.,.,.,.,.,.,.,.,.,.,.,.,Richard Albert,Sadaka
11104,ECON,214,L,Econ Statistics & Econometrics,3,AS,55,5,1300,1350,NICELY,211,true,false,true,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Richard Albert,Sadaka
11105,ECON,215,E1,Applied Econometrics,0,AS,29,-4,1700,1750,BLISS,203,false,false,false,false,true,false,.,.,.,.,.,.,.,.,.,.,.,.,Ali,Abboud
11106,ECON,215,E2,Applied Econometrics,0,AS,20,5,1700,1750,BLISS,203,true,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Ali,Abboud
11107,ECON,215,L1,Applied Econometrics,3,AS,29,-4,1300,1350,NICELY,206,true,false,true,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Ali,Abboud
11108,ECON,215,L2,Applied Econometrics,3,AS,20,5,1400,1450,NICELY,206,true,false,true,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Ali,Abboud
11109,ECON,217,1,Intermediate Microeconomics I,3,AS,32,-2,1100,1215,NICELY,212,false,true,false,true,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Nisreen,Salti
11110,ECON,217,2,Intermediate Microeconomics I,3,AS,27,3,0930,1045,NICELY,414,false,true,false,true,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Ramzi,Mabsout
11111,ECON,217,3,Intermediate Microeconomics I,3,AS,23,7,1530,1645,NICELY,320,true,false,true,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Ali,Abboud
11112,ECON,218,1,Behavioral Economics,3,AS,15,15,1100,1215,NICELY,325,false,true,false,true,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Ramzi,Mabsout
11113,ECON,219,L,Econ.of Financial Markets,3,AS,8,17,1530,1645,NICELY,210,false,true,false,true,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Usamah Husni,Ramadan
11114,ECON,222,1,Labor Economics,3,AS,23,2,1230,1345,NICELY,414,false,true,false,true,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Nisreen,Salti
11115,ECON,226,1,Public Economics,3,AS,6,24,0930,1045,NICELY,322,false,true,false,true,false,false,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF
11116,ECON,227,1,Intermediate Macroeconomics,3,AS,23,2,1400,1515,NICELY,414,true,false,true,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Muhammed Alpars,Tuncay
11117,ECON,227,2,Intermediate Macroeconomics,3,AS,12,13,1530,1645,NICELY,103,true,false,true,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Muhammed Alpars,Tuncay
11118,ECON,228,1,Monetary Economics,3,AS,8,22,1530,1645,NICELY,414,false,true,false,true,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Simon,Neaime
11120,ECON,232,1,The Economics of Institutions,3,AS,0,0,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF
11121,ECON,235,1,International Trade,3,AS,20,10,1530,1645,NICELY,414,true,false,true,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Usamah Husni,Ramadan
11122,ECON,236,1,International Finance,3,AS,23,2,1400,1515,NICELY,210,true,false,true,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Usamah Husni,Ramadan
11123,ECON,241,1,Industrial Organization,3,AS,33,-3,1400,1515,NICELY,414,false,true,false,true,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Usamah Husni,Ramadan
11124,ECON,243,1,Int.to Game Th. &Econ.Behavior,3,AS,10,10,1000,1050,NICELY,324,true,false,true,false,true,false,.,.,.,.,.,.,.,.,.,.,.,.,Richard Albert,Sadaka
11125,ECON,295D,1,Sem. in Law and Economics,3,AS,24,1,1530,1759,NICELY,103,false,false,false,true,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Yehya,Ghabboura
11126,ECON,327,1,Macroeconomics,3,AS,13,12,1500,1729,NICELY,316,false,true,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Sumru Guler,Altug
11127,ECON,332,L,Political Economy of Develpmnt,3,AS,13,12,1500,1729,NICELY,101,false,false,false,true,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Sumru Guler,Altug
13063,ECON,336,1,International Monetary Econ.,3,AS,18,-3,1700,1930,NICELY,107,true,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Sumru Guler,Altug
11128,ECON,340,1,Asset Pricing I,3,AS,5,15,1730,2000,NICELY,316,false,true,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Simon,Neaime
13347,ECON,341,1,Corporate Finance I,3,AS,1,0,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Simon,Neaime
11129,ECON,395A,1,Comprehensive Exam,0,AS,0,0,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Sumru Guler,Altug
11130,ECON,399,1,M.A. Thesis,6,AS,0,5,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Leila,Dagher
11131,ECON,399,10,M.A. Thesis,6,AS,0,5,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Serena,Canaan
11132,ECON,399,2,M.A. Thesis,6,AS,0,5,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Simon,Neaime
11133,ECON,399,3,M.A. Thesis,6,AS,0,5,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Pierre,Mouganie
11134,ECON,399,4,M.A. Thesis,6,AS,0,5,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Nisreen,Salti
11136,ECON,399,6,M.A. Thesis,6,AS,0,5,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Ramzi,Mabsout
11137,ECON,399,7,M.A. Thesis,6,AS,0,5,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Muhammed Alpars,Tuncay
11138,ECON,399,8,M.A. Thesis,6,AS,0,5,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Hossein,Radmard
11139,ECON,399,9,M.A. Thesis,6,AS,0,5,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Sarah,El Joueidi
11140,ECON,399A,1,M.A.Thesis,6,AS,0,5,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Leila,Dagher
11141,ECON,399A,2,M.A.Thesis,6,AS,0,5,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Nisreen,Salti
11143,EDUC,211,2,The School & the Social Order,3,AS,15,10,1400,1515,FISK,104,false,true,false,true,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Najla,Bashour
13019,EDUC,212,1,Educational Laws & Policies,3,AS,8,17,1530,1759,FISK,339,false,false,false,true,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Lina,Khalil
11144,EDUC,213,1,Intro to Educational Administ,3,AS,21,-1,1700,1929,FISK,104,false,false,true,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Nidal,Jouni
11145,EDUC,215,1,Learning & Human Development,3,AS,26,-1,1100,1215,FISK,104,false,true,false,true,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Karma,El-Hassan
11146,EDUC,215,2,Learning & Human Development,3,AS,23,2,1530,1645,NICELY,324,false,true,false,true,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Karma,El-Hassan
11147,EDUC,219,1,The Use of Comput App.in Educ.,3,AS,20,-2,1100,1150,FISK,102,true,false,true,false,true,false,.,.,.,.,.,.,.,.,.,.,.,.,Hoda,Baytiyeh
11148,EDUC,221,1,Intro to Special Education,3,AS,23,2,1530,1759,FISK,339,true,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Rim,Nashabe Mouawad
11149,EDUC,222,1,Intr. to Assessment in Spe.Edu,3,AS,11,3,1100,1215,FISK,102,false,true,false,true,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Vivian,Khamis
11150,EDUC,223,1,Intro to Guidance &Counseling,3,AS,25,0,1400,1515,NICELY,417,false,true,false,true,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Hanine,Hout
11151,EDUC,225,1,Child & Adolescent Devlpt.,3,AS,26,-1,1530,1645,NICELY,322,false,true,false,true,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Lara,El Khatib
11152,EDUC,225,2,Child & Adolescent Devlpt.,3,AS,28,-3,1645,1759,FISK,337,true,false,false,false,true,false,.,.,.,.,.,.,.,.,.,.,.,.,Lara,El Khatib
13107,EDUC,225,3,Child & Adolescent Devlpt.,3,AS,0,25,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF
11153,EDUC,226,1,Personnel Mangt & Development,3,AS,6,19,1600,1829,NICELY,325,true,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Lina,Khalil
11154,EDUC,230,1,Instructional Procedures,3,AS,24,1,1400,1515,FISK,102,false,true,false,true,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Enja,Osman
11155,EDUC,231,1,Reading Instruct. in Elem.Sch,3,AS,29,-4,1530,1800,FISK,104,false,false,false,true,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Ghazi,Ghaith
11156,EDUC,232,1,Classroom Mangt. in Elem. Sch.,3,AS,24,1,1230,1345,FISK,339,false,true,false,true,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Rola,Shukri Balaa
11157,EDUC,233,1,Methods of Homeroom Teaching,3,AS,16,9,1530,1759,FISK,309,false,false,true,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Amal,Bou Zeineddine
11158,EDUC,243,1,The Teach Eng.as Foreig Lang I,3,AS,5,9,1400,1515,FISK,104,true,false,true,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Amal,Bou Zeineddine
11159,EDUC,245,1,Teach Eng as Forg Lang in Elem,3,AS,11,3,1400,1515,FISK,104,true,false,true,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Amal,Bou Zeineddine
11160,EDUC,251,1,Teach Social Stud. in Elem.Sch,3,AS,10,4,1530,1800,NICELY,206,false,false,true,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Enja,Osman
11161,EDUC,252,1,Teaching Math in Elemen School,3,AS,5,9,1530,1759,FISK,208,false,false,true,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Rabih,El Mouhayar
11162,EDUC,253,1,The Teaching of  Mathematics I,3,AS,6,8,1530,1759,FISK,208,false,false,true,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Murad,Jurdak
11163,EDUC,255,1,The Teaching of Science I,3,AS,15,-1,1530,1759,FISK,208,false,true,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Rola,Khishfe
11164,EDUC,257,1,Teaching Science in Elemen Sch,3,AS,5,9,1530,1759,FISK,208,false,true,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Rola,Khishfe
11165,EDUC,271,1,Probl.Solving in Arithm&Algeb.,3,AS,23,2,1230,1345,FISK,208,true,false,true,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Rabih,El Mouhayar
11166,EDUC,273,1,Sc. for Elementary Teachers I,3,AS,25,0,1230,1345,FISK,102,false,true,false,true,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Enja,Osman
11167,EDUC,280,1,Behavior Modific&Classr.Manag.,3,AS,11,3,1600,1829,NICELY,318,false,false,true,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Anies,Al-Hroub
11168,EDUC,290L,1,ST: Digital Citizenship,3,AS,14,1,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Hoda,Baytiyeh
11169,EDUC,291,1,Sr.Sem:Issues in Elem.Educat.,3,AS,6,19,0930,1045,FISK,104,false,true,false,true,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Tamer,Amin
11170,EDUC,305,1,Foundations of Science Educat,3,AS,3,9,1530,1759,FISK,208,false,false,false,true,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Rola,Khishfe
11171,EDUC,308,1,Educat Planning & Policy Stud.,3,AS,7,5,1600,1829,NICELY,325,true,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Lina,Khalil
11172,EDUC,309,1,Foundations of Math Education,3,AS,3,9,1530,1759,FISK,208,false,false,false,true,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Murad,Jurdak
11173,EDUC,313,1,Management & Organi Th.in Educ,3,AS,6,6,1600,1829,FISK,102,false,false,false,true,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Lina,Khalil
11174,EDUC,315,1,Adv Psychology of Education,3,AS,12,0,1530,1759,FISK,104,false,true,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Vivian,Khamis
11175,EDUC,318,1,Test Construction in Education,3,AS,11,1,1530,1759,FISK,102,true,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Karma,El-Hassan
11176,EDUC,328,1,Seminar in TEFL,3,AS,5,7,1530,1759,FISK,339,false,false,true,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Ghazi,Ghaith
11177,EDUC,330,1,Theories in Guidance& Counsel.,3,AS,6,6,1530,1759,FISK,102A,false,false,false,false,true,false,.,.,.,.,.,.,.,.,.,.,.,.,Anies,Al-Hroub
11178,EDUC,390P,1,ST: Digital Citizenship,3,AS,1,4,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Hoda,Baytiyeh
11179,EDUC,390Q,1,ST.Multilingualism in Educ&Soc,3,AS,7,5,1530,1759,FISK,313,false,true,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Tamer,Amin
11180,EDUC,395A,1,Comprehensive Exam,0,AS,10,-10,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Rima,Karami Akkary
13085,EDUC,398,1,MA Project,3,AS,1,4,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Anies,Al-Hroub
13272,EDUC,398A,1,Project,0,AS,1,4,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Rima,Karami Akkary
11181,EDUC,399,1,M.A. Thesis,9,AS,2,3,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Rima,Karami Akkary
11182,EDUC,399,10,M.A. Thesis,9,AS,0,5,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Hoda,Baytiyeh
11183,EDUC,399,11,M.A. Thesis,9,AS,0,5,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Karma,El-Hassan
11184,EDUC,399,12,M.A. Thesis,9,AS,1,4,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Anies,Al-Hroub
11185,EDUC,399,13,M.A. Thesis,9,AS,2,3,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Tamer,Amin
11186,EDUC,399,14,M.A. Thesis,9,AS,1,4,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Lina,Khalil
11188,EDUC,399,3,M.A. Thesis,9,AS,1,4,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Saouma,Boujaoude
11189,EDUC,399,4,M.A. Thesis,9,AS,0,5,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Ghazi,Ghaith
11190,EDUC,399,5,M.A. Thesis,9,AS,0,5,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Murad,Jurdak
11191,EDUC,399,6,M.A. Thesis,9,AS,0,5,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Vivian,Khamis
11193,EDUC,399,8,M.A. Thesis,9,AS,0,5,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Rabih,El Mouhayar
11194,EDUC,399,9,M.A. Thesis,9,AS,0,5,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Rola,Khishfe
11195,EDUC,399A,1,M.A THESIS,9,AS,2,3,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Anies,Al-Hroub
11196,EDUC,399A,10,M.A THESIS,9,AS,0,5,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Hoda,Baytiyeh
11197,EDUC,399A,11,M.A THESIS,9,AS,0,5,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Karma,El-Hassan
11198,EDUC,399A,12,M.A THESIS,9,AS,0,5,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Rola,Khishfe
11199,EDUC,399A,13,M.A THESIS,9,AS,0,5,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Vivian,Khamis
11200,EDUC,399A,14,M.A THESIS,9,AS,0,5,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Lina,Khalil
11201,EDUC,399A,2,M.A THESIS,9,AS,0,5,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Saouma,Boujaoude
11202,EDUC,399A,3,M.A THESIS,9,AS,2,3,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Ghazi,Ghaith
11203,EDUC,399A,4,M.A THESIS,9,AS,2,3,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Rima,Karami Akkary
11204,EDUC,399A,5,M.A THESIS,9,AS,0,5,.,.,.,.,false,false,false,false,false,false,.,.,.,.,.,.,.,.,.,.,.,.,Murad,Jurdak
